filename,ita,category
wound_main-0108.jpg,60.48,Very Light
wound_main-0109.jpg,-26.7,Brown
wound_main-0110.jpg,15.78,Tan
wound_main-0111.jpg,-44.54,Dark
wound_main-0112.jpg,19.24,Tan
wound_main-0113.jpg,33.99,Intermediate
wound_main-0114.jpg,34.89,Intermediate
wound_main-0115.jpg,-68.61,Dark
wound_main-0116.jpg,-15.96,Brown
wound_main-0117.jpg,-6.85,Brown
wound_main-0118.jpg,3.56,Brown
wound_main-0119.jpg,25.14,Tan
wound_main-0120.jpg,31.25,Intermediate
wound_main-0121.jpg,54.19,Light
wound_main-0122.jpg,8.76,Brown
wound_main-0123.jpg,10.39,Tan
wound_main-0124.jpg,-3.01,Brown
wound_main-0125.jpg,-41.27,Dark
wound_main-0126.jpg,3.91,Brown
wound_main-0127.jpg,10.89,Tan
wound_main-0128.jpg,40.25,Intermediate
wound_main-0129.jpg,55.64,Very Light
wound_main-0130.jpg,-22.29,Brown
wound_main-0131.jpg,69.06,Very Light
wound_main-0132.jpg,45.37,Light
wound_main-0133.jpg,4.94,Brown
wound_main-0134.jpg,23.67,Tan
wound_main-0135.jpg,-14.25,Brown
wound_main-0136.jpg,-58.08,Dark
wound_main-0137.jpg,-69.19,Dark
wound_main-0138.jpg,0.0,Brown
wound_main-0139.jpg,76.22,Very Light
wound_main-0140.jpg,20.28,Tan
wound_main-0141.jpg,39.6,Intermediate
wound_main-0142.jpg,66.33,Very Light
wound_main-0143.jpg,-21.79,Brown
wound_main-0144.jpg,-45.23,Dark
wound_main-0145.jpg,-39.56,Dark
wound_main-0146.jpg,-7.22,Brown
wound_main-0147.jpg,-29.59,Brown
wound_main-0148.jpg,10.13,Tan
wound_main-0149.jpg,-4.87,Brown
wound_main-0150.jpg,12.06,Tan
wound_main-0151.jpg,21.91,Tan
wound_main-0152.jpg,-60.27,Dark
wound_main-0153.jpg,-73.09,Dark
wound_main-0154.jpg,-50.97,Dark
wound_main-0155.jpg,53.11,Light
wound_main-0156.jpg,15.75,Tan
wound_main-0157.jpg,-26.42,Brown
wound_main-0158.jpg,2.73,Brown
wound_main-0159.jpg,10.41,Tan
wound_main-0160.jpg,-36.47,Dark
wound_main-0161.jpg,-84.13,Dark
wound_main-0162.jpg,26.89,Tan
wound_main-0163.jpg,-90.0,Dark
wound_main-0164.jpg,33.55,Intermediate
wound_main-0165.jpg,-15.9,Brown
wound_main-0166.jpg,24.1,Tan
wound_main-0167.jpg,25.18,Tan
wound_main-0168.jpg,10.25,Tan
wound_main-0169.jpg,42.87,Light
wound_main-0170.jpg,-61.78,Dark
wound_main-0171.jpg,-17.72,Brown
wound_main-0172.jpg,12.92,Tan
wound_main-0173.jpg,-4.21,Brown
wound_main-0174.jpg,12.05,Tan
wound_main-0175.jpg,-67.97,Dark
wound_main-0176.jpg,-34.51,Dark
wound_main-0177.jpg,-15.6,Brown
wound_main-0178.jpg,52.8,Light
wound_main-0179.jpg,25.91,Tan
wound_main-0180.jpg,18.27,Tan
wound_main-0181.jpg,53.98,Light
wound_main-0182.jpg,50.71,Light
wound_main-0183.jpg,25.91,Tan
wound_main-0184.jpg,-52.17,Dark
wound_main-0185.jpg,30.27,Intermediate
wound_main-0186.jpg,33.21,Intermediate
wound_main-0187.jpg,37.91,Intermediate
wound_main-0188.jpg,-72.01,Dark
wound_main-0189.jpg,22.95,Tan
wound_main-0190.jpg,-58.36,Dark
wound_main-0191.jpg,-22.41,Brown
wound_main-0192.jpg,-91.9,Dark
wound_main-0193.jpg,46.1,Light
wound_main-0194.jpg,49.95,Light
wound_main-0195.jpg,19.93,Tan
wound_main-0196.jpg,37.34,Intermediate
wound_main-0197.jpg,-76.06,Dark
wound_main-0198.jpg,26.88,Tan
wound_main-0199.jpg,-57.44,Dark
wound_main-0200.jpg,-11.12,Brown
wound_main-0201.jpg,-169.84,Dark
wound_main-0202.jpg,43.2,Light
wound_main-0203.jpg,-21.3,Brown
wound_main-0204.jpg,-31.38,Dark
wound_main-0205.jpg,81.93,Very Light
wound_main-0206.jpg,50.83,Light
wound_main-0207.jpg,-84.2,Dark
wound_main-0208.jpg,-2.68,Brown
wound_main-0209.jpg,-19.12,Brown
wound_main-0210.jpg,-28.1,Brown
wound_main-0211.jpg,-87.8,Dark
wound_main-0212.jpg,39.29,Intermediate
wound_main-0213.jpg,-42.9,Dark
wound_main-0214.jpg,21.77,Tan
wound_main-0215.jpg,-2.81,Brown
wound_main-0216.jpg,44.44,Light
wound_main-0217.jpg,30.9,Intermediate
wound_main-0218.jpg,64.81,Very Light
wound_main-0219.jpg,-44.44,Dark
wound_main-0220.jpg,5.09,Brown
wound_main-0221.jpg,17.48,Tan
wound_main-0222.jpg,-43.48,Dark
wound_main-0223.jpg,-21.24,Brown
wound_main-0224.jpg,-78.35,Dark
wound_main-0225.jpg,-55.02,Dark
wound_main-0226.jpg,20.72,Tan
wound_main-0227.jpg,-57.94,Dark
wound_main-0228.jpg,22.18,Tan
wound_main-0229.jpg,-20.59,Brown
wound_main-0230.jpg,-17.47,Brown
wound_main-0231.jpg,-81.66,Dark
wound_main-0232.jpg,-24.68,Brown
wound_main-0233.jpg,-35.97,Dark
wound_main-0234.jpg,-72.84,Dark
wound_main-0235.jpg,162.94,Very Light
wound_main-0236.jpg,-42.41,Dark
wound_main-0237.jpg,-57.72,Dark
wound_main-0238.jpg,29.27,Intermediate
wound_main-0239.jpg,-66.59,Dark
wound_main-0240.jpg,-43.12,Dark
wound_main-0241.jpg,-33.08,Dark
wound_main-0242.jpg,-41.66,Dark
wound_main-0243.jpg,-0.21,Brown
wound_main-0244.jpg,-20.58,Brown
wound_main-0245.jpg,-57.86,Dark
wound_main-0246.jpg,-19.86,Brown
wound_main-0247.jpg,54.61,Light
wound_main-0248.jpg,-18.77,Brown
wound_main-0249.jpg,76.95,Very Light
wound_main-0250.jpg,13.34,Tan
wound_main-0251.jpg,23.63,Tan
wound_main-0252.jpg,-46.37,Dark
wound_main-0253.jpg,15.65,Tan
wound_main-0254.jpg,8.22,Brown
wound_main-0255.jpg,-39.46,Dark
wound_main-0256.jpg,4.94,Brown
wound_main-0257.jpg,-56.99,Dark
wound_main-0258.jpg,-16.71,Brown
wound_main-0259.jpg,-59.18,Dark
wound_main-0260.jpg,6.8,Brown
wound_main-0261.jpg,-59.72,Dark
wound_main-0262.jpg,26.96,Tan
wound_main-0263.jpg,-25.08,Brown
wound_main-0264.jpg,-14.1,Brown
wound_main-0265.jpg,-29.78,Brown
wound_main-0266.jpg,58.84,Very Light
wound_main-0267.jpg,82.55,Very Light
wound_main-0268.jpg,-42.78,Dark
wound_main-0269.jpg,-42.26,Dark
wound_main-0270.jpg,-28.0,Brown
wound_main-0271.jpg,24.33,Tan
wound_main-0272.jpg,-45.76,Dark
wound_main-0273.jpg,58.59,Very Light
wound_main-0274.jpg,25.71,Tan
wound_main-0275.jpg,15.96,Tan
wound_main-0276.jpg,-22.32,Brown
wound_main-0277.jpg,4.06,Brown
wound_main-0278.jpg,43.37,Light
wound_main-0279.jpg,-10.55,Brown
wound_main-0280.jpg,-35.1,Dark
wound_main-0281.jpg,68.51,Very Light
wound_main-0282.jpg,53.31,Light
wound_main-0283.jpg,12.76,Tan
wound_main-0284.jpg,-24.65,Brown
wound_main-0285.jpg,-22.12,Brown
wound_main-0286.jpg,-42.71,Dark
wound_main-0287.jpg,31.46,Intermediate
wound_main-0288.jpg,45.75,Light
wound_main-0289.jpg,-30.72,Dark
wound_main-0290.jpg,-35.92,Dark
wound_main-0291.jpg,-65.29,Dark
wound_main-0292.jpg,84.0,Very Light
wound_main-0293.jpg,-35.83,Dark
wound_main-0294.jpg,-8.68,Brown
wound_main-0295.jpg,38.17,Intermediate
wound_main-0296.jpg,39.46,Intermediate
wound_main-0297.jpg,23.62,Tan
wound_main-0298.jpg,34.19,Intermediate
wound_main-0299.jpg,-3.34,Brown
wound_main-0300.jpg,-62.44,Dark
wound_main-0301.jpg,-9.8,Brown
wound_main-0302.jpg,49.93,Light
wound_main-0303.jpg,76.62,Very Light
wound_main-0304.jpg,-50.21,Dark
wound_main-0305.jpg,-63.15,Dark
wound_main-0306.jpg,-13.23,Brown
wound_main-0307.jpg,-44.14,Dark
wound_main-0308.jpg,-51.88,Dark
wound_main-0309.jpg,-3.12,Brown
wound_main-0310.jpg,37.34,Intermediate
wound_main-0311.jpg,47.67,Light
wound_main-0312.jpg,19.07,Tan
wound_main-0313.jpg,11.72,Tan
wound_main-0314.jpg,-23.17,Brown
wound_main-0315.jpg,-32.26,Dark
wound_main-0316.jpg,5.12,Brown
wound_main-0317.jpg,32.4,Intermediate
wound_main-0318.jpg,46.78,Light
wound_main-0319.jpg,6.95,Brown
wound_main-0320.jpg,44.07,Light
wound_main-0321.jpg,6.6,Brown
wound_main-0322.jpg,60.2,Very Light
wound_main-0323.jpg,-25.05,Brown
wound_main-0324.jpg,-68.04,Dark
wound_main-0325.jpg,-58.28,Dark
wound_main-0326.jpg,-17.24,Brown
wound_main-0327.jpg,71.55,Very Light
wound_main-0328.jpg,-43.87,Dark
wound_main-0329.jpg,-46.44,Dark
wound_main-0330.jpg,16.67,Tan
wound_main-0331.jpg,25.93,Tan
wound_main-0332.jpg,-15.53,Brown
wound_main-0333.jpg,21.54,Tan
wound_main-0334.jpg,28.24,Intermediate
wound_main-0335.jpg,-21.31,Brown
wound_main-0336.jpg,-80.18,Dark
wound_main-0337.jpg,63.4,Very Light
wound_main-0338.jpg,-58.64,Dark
wound_main-0339.jpg,18.12,Tan
wound_main-0340.jpg,50.26,Light
wound_main-0341.jpg,28.91,Intermediate
wound_main-0342.jpg,-84.29,Dark
wound_main-0343.jpg,-90.0,Dark
wound_main-0344.jpg,-92.99,Dark
wound_main-0345.jpg,-73.04,Dark
wound_main-0346.jpg,6.54,Brown
wound_main-0347.jpg,5.52,Brown
wound_main-0348.jpg,-31.77,Dark
wound_main-0349.jpg,38.57,Intermediate
wound_main-0350.jpg,-73.34,Dark
wound_main-0351.jpg,-59.94,Dark
wound_main-0352.jpg,-40.48,Dark
wound_main-0353.jpg,35.53,Intermediate
wound_main-0354.jpg,4.62,Brown
wound_main-0355.jpg,-8.73,Brown
wound_main-0356.jpg,-28.39,Brown
wound_main-0357.jpg,-60.33,Dark
wound_main-0358.jpg,20.52,Tan
wound_main-0359.jpg,22.94,Tan
wound_main-0360.jpg,-40.78,Dark
wound_main-0361.jpg,-18.87,Brown
wound_main-0362.jpg,43.74,Light
wound_main-0363.jpg,36.03,Intermediate
wound_main-0364.jpg,32.95,Intermediate
wound_main-0365.jpg,3.41,Brown
wound_main-0366.jpg,62.51,Very Light
wound_main-0367.jpg,60.55,Very Light
wound_main-0368.jpg,-10.25,Brown
wound_main-0369.jpg,-19.22,Brown
wound_main-0370.jpg,33.28,Intermediate
wound_main-0371.jpg,0.67,Brown
wound_main-0372.jpg,64.2,Very Light
wound_main-0373.jpg,-78.67,Dark
wound_main-0374.jpg,-44.28,Dark
wound_main-0375.jpg,40.57,Intermediate
wound_main-0376.jpg,-38.01,Dark
wound_main-0377.jpg,-17.82,Brown
wound_main-0378.jpg,14.83,Tan
wound_main-0379.jpg,15.34,Tan
wound_main-0380.jpg,-1.91,Brown
wound_main-0381.jpg,27.8,Tan
wound_main-0382.jpg,-61.14,Dark
wound_main-0383.jpg,-57.8,Dark
wound_main-0384.jpg,14.55,Tan
wound_main-0385.jpg,-4.71,Brown
wound_main-0386.jpg,3.75,Brown
wound_main-0387.jpg,11.53,Tan
wound_main-0388.jpg,33.02,Intermediate
wound_main-0389.jpg,-14.54,Brown
wound_main-0390.jpg,-4.27,Brown
wound_main-0391.jpg,52.18,Light
wound_main-0392.jpg,64.97,Very Light
wound_main-0393.jpg,40.91,Intermediate
wound_main-0394.jpg,-50.84,Dark
wound_main-0395.jpg,57.21,Very Light
wound_main-0396.jpg,-0.61,Brown
wound_main-0397.jpg,-17.32,Brown
wound_main-0398.jpg,-73.23,Dark
wound_main-0399.jpg,37.32,Intermediate
wound_main-0400.jpg,-57.28,Dark
wound_main-0401.jpg,42.32,Light
wound_main-0402.jpg,-78.1,Dark
wound_main-0403.jpg,-33.86,Dark
wound_main-0404.jpg,49.25,Light
wound_main-0405.jpg,-65.03,Dark
wound_main-0406.jpg,1.23,Brown
wound_main-0407.jpg,76.34,Very Light
wound_main-0408.jpg,-14.6,Brown
wound_main-0409.jpg,-17.65,Brown
wound_main-0410.jpg,36.83,Intermediate
wound_main-0411.jpg,-57.15,Dark
wound_main-0412.jpg,17.04,Tan
wound_main-0413.jpg,-64.81,Dark
wound_main-0414.jpg,-63.76,Dark
wound_main-0415.jpg,-57.85,Dark
wound_main-0416.jpg,-57.85,Dark
wound_main-0417.jpg,48.3,Light
wound_main-0418.jpg,37.77,Intermediate
wound_main-0419.jpg,-25.61,Brown
wound_main-0420.jpg,34.11,Intermediate
wound_main-0421.jpg,68.85,Very Light
wound_main-0422.jpg,31.5,Intermediate
wound_main-0423.jpg,2.55,Brown
wound_main-0424.jpg,-40.71,Dark
wound_main-0425.jpg,-31.55,Dark
wound_main-0426.jpg,-10.6,Brown
wound_main-0427.jpg,-39.66,Dark
wound_main-0428.jpg,31.55,Intermediate
wound_main-0429.jpg,10.13,Tan
wound_main-0430.jpg,45.37,Light
wound_main-0431.jpg,-53.29,Dark
wound_main-0432.jpg,-15.75,Brown
wound_main-0433.jpg,20.0,Tan
wound_main-0434.jpg,8.95,Brown
wound_main-0435.jpg,-9.4,Brown
wound_main-0436.jpg,-7.24,Brown
wound_main-0437.jpg,31.29,Intermediate
wound_main-0438.jpg,-38.18,Dark
wound_main-0439.jpg,-1.91,Brown
wound_main-0440.jpg,-36.24,Dark
wound_main-0441.jpg,-74.76,Dark
wound_main-0442.jpg,-4.72,Brown
wound_main-0443.jpg,-14.36,Brown
wound_main-0444.jpg,46.14,Light
wound_main-0445.jpg,26.7,Tan
wound_main-0446.jpg,5.44,Brown
wound_main-0447.jpg,31.29,Intermediate
wound_main-0448.jpg,12.58,Tan
wound_main-0449.jpg,-30.38,Dark
wound_main-0450.jpg,5.79,Brown
wound_main-0451.jpg,22.12,Tan
wound_main-0452.jpg,7.56,Brown
wound_main-0453.jpg,17.04,Tan
wound_main-0454.jpg,2.92,Brown
wound_main-0455.jpg,7.08,Brown
wound_main-0456.jpg,-14.55,Brown
wound_main-0457.jpg,17.11,Tan
wound_main-0458.jpg,6.18,Brown
wound_main-0459.jpg,7.08,Brown
wound_main-0460.jpg,-65.34,Dark
wound_main-0461.jpg,-50.38,Dark
wound_main-0462.jpg,7.51,Brown
wound_main-0463.jpg,42.24,Light
wound_main-0464.jpg,-45.08,Dark
wound_main-0465.jpg,30.38,Intermediate
wound_main-0466.jpg,-28.01,Brown
wound_main-0467.jpg,-44.04,Dark
wound_main-0468.jpg,29.39,Intermediate
wound_main-0469.jpg,50.41,Light
wound_main-0470.jpg,2.53,Brown
wound_main-0471.jpg,-56.95,Dark
wound_main-0472.jpg,-34.1,Dark
wound_main-0473.jpg,27.96,Tan
wound_main-0474.jpg,-16.93,Brown
wound_main-0475.jpg,8.87,Brown
wound_main-0476.jpg,-47.85,Dark
wound_main-0477.jpg,22.98,Tan
wound_main-0478.jpg,37.15,Intermediate
wound_main-0479.jpg,-68.83,Dark
wound_main-0480.jpg,84.6,Very Light
wound_main-0481.jpg,27.3,Tan
wound_main-0482.jpg,-40.42,Dark
wound_main-0483.jpg,-40.38,Dark
wound_main-0484.jpg,15.62,Tan
wound_main-0485.jpg,-42.05,Dark
wound_main-0486.jpg,65.31,Very Light
wound_main-0487.jpg,-23.72,Brown
wound_main-0488.jpg,70.51,Very Light
wound_main-0489.jpg,10.14,Tan
wound_main-0490.jpg,58.28,Very Light
wound_main-0491.jpg,-70.04,Dark
wound_main-0492.jpg,17.61,Tan
wound_main-0493.jpg,66.26,Very Light
wound_main-0494.jpg,-14.99,Brown
wound_main-0495.jpg,10.04,Tan
wound_main-0496.jpg,45.86,Light
wound_main-0497.jpg,36.49,Intermediate
wound_main-0498.jpg,53.7,Light
wound_main-0499.jpg,-16.45,Brown
wound_main-0500.jpg,-8.31,Brown
wound_main-0501.jpg,-33.36,Dark
wound_main-0502.jpg,-79.67,Dark
wound_main-0503.jpg,74.56,Very Light
wound_main-0504.jpg,65.39,Very Light
wound_main-0505.jpg,28.04,Intermediate
wound_main-0506.jpg,84.29,Very Light
wound_main-0507.jpg,-49.96,Dark
wound_main-0508.jpg,61.53,Very Light
wound_main-0509.jpg,22.12,Tan
wound_main-0510.jpg,19.23,Tan
wound_main-0511.jpg,-38.36,Dark
wound_main-0512.jpg,16.09,Tan
wound_main-0513.jpg,-4.01,Brown
wound_main-0514.jpg,3.56,Brown
wound_main-0515.jpg,-1.53,Brown
wound_main-0516.jpg,-54.24,Dark
wound_main-0517.jpg,-35.86,Dark
wound_main-0518.jpg,18.64,Tan
wound_main-0519.jpg,4.48,Brown
wound_main-0520.jpg,30.31,Intermediate
wound_main-0521.jpg,-51.78,Dark
wound_main-0522.jpg,33.05,Intermediate
wound_main-0523.jpg,-35.34,Dark
wound_main-0524.jpg,27.17,Tan
wound_main-0525.jpg,19.65,Tan
wound_main-0526.jpg,-38.95,Dark
wound_main-0527.jpg,68.18,Very Light
wound_main-0528.jpg,14.53,Tan
wound_main-0529.jpg,-13.91,Brown
wound_main-0530.jpg,19.13,Tan
wound_main-0531.jpg,-18.96,Brown
wound_main-0532.jpg,31.51,Intermediate
wound_main-0533.jpg,69.23,Very Light
wound_main-0534.jpg,43.11,Light
wound_main-0535.jpg,-40.79,Dark
wound_main-0536.jpg,66.85,Very Light
wound_main-0537.jpg,27.94,Tan
wound_main-0538.jpg,-55.65,Dark
wound_main-0539.jpg,13.78,Tan
wound_main-0540.jpg,-91.56,Dark
wound_main-0541.jpg,-54.93,Dark
wound_main-0542.jpg,66.57,Very Light
wound_main-0543.jpg,8.91,Brown
wound_main-0544.jpg,52.64,Light
wound_main-0545.jpg,-43.98,Dark
wound_main-0546.jpg,-54.89,Dark
wound_main-0547.jpg,14.55,Tan
wound_main-0548.jpg,-54.6,Dark
wound_main-0549.jpg,56.8,Very Light
wound_main-0550.jpg,28.01,Intermediate
wound_main-0551.jpg,-34.29,Dark
wound_main-0552.jpg,49.9,Light
wound_main-0553.jpg,-17.57,Brown
wound_main-0554.jpg,35.21,Intermediate
wound_main-0555.jpg,-39.49,Dark
wound_main-0556.jpg,-9.72,Brown
wound_main-0557.jpg,-72.78,Dark
wound_main-0558.jpg,-68.38,Dark
wound_main-0559.jpg,23.98,Tan
wound_main-0560.jpg,12.35,Tan
wound_main-0561.jpg,13.16,Tan
wound_main-0562.jpg,-65.5,Dark
wound_main-0563.jpg,28.52,Intermediate
wound_main-0564.jpg,-18.91,Brown
wound_main-0565.jpg,12.06,Tan
wound_main-0566.jpg,-63.17,Dark
wound_main-0567.jpg,-26.95,Brown
wound_main-0568.jpg,25.24,Tan
wound_main-0569.jpg,-10.0,Brown
wound_main-0570.jpg,7.62,Brown
wound_main-0571.jpg,-60.55,Dark
wound_main-0572.jpg,-20.9,Brown
wound_main-0573.jpg,-37.33,Dark
wound_main-0574.jpg,-48.97,Dark
wound_main-0575.jpg,11.1,Tan
wound_main-0576.jpg,9.41,Brown
wound_main-0577.jpg,8.33,Brown
wound_main-0578.jpg,20.33,Tan
wound_main-0579.jpg,-6.2,Brown
wound_main-0580.jpg,-33.13,Dark
wound_main-0581.jpg,60.03,Very Light
wound_main-0582.jpg,73.33,Very Light
wound_main-0583.jpg,-2.32,Brown
wound_main-0584.jpg,-37.73,Dark
wound_main-0585.jpg,1.02,Brown
wound_main-0586.jpg,-17.13,Brown
wound_main-0587.jpg,25.28,Tan
wound_main-0588.jpg,27.36,Tan
wound_main-0589.jpg,-65.19,Dark
wound_main-0590.jpg,-32.24,Dark
wound_main-0591.jpg,-23.13,Brown
wound_main-0592.jpg,-47.39,Dark
wound_main-0593.jpg,28.97,Intermediate
wound_main-0594.jpg,52.29,Light
wound_main-0595.jpg,56.8,Very Light
wound_main-0596.jpg,26.89,Tan
wound_main-0597.jpg,-31.88,Dark
wound_main-0598.jpg,-107.48,Dark
wound_main-0599.jpg,-123.88,Dark
wound_main-0600.jpg,-65.52,Dark
wound_main-0601.jpg,23.38,Tan
wound_main-0602.jpg,40.5,Intermediate
wound_main-0603.jpg,23.04,Tan
wound_main-0604.jpg,-30.97,Dark
wound_main-0605.jpg,-7.81,Brown
wound_main-0606.jpg,-31.19,Dark
wound_main-0607.jpg,44.62,Light
wound_main-0608.jpg,44.78,Light
wound_main-0609.jpg,0.75,Brown
wound_main-0610.jpg,13.99,Tan
wound_main-0611.jpg,46.05,Light
wound_main-0612.jpg,37.34,Intermediate
wound_main-0613.jpg,22.21,Tan
wound_main-0614.jpg,19.67,Tan
wound_main-0615.jpg,-73.38,Dark
wound_main-0616.jpg,-61.86,Dark
wound_main-0617.jpg,-81.99,Dark
wound_main-0618.jpg,1.38,Brown
wound_main-0619.jpg,-33.01,Dark
wound_main-0620.jpg,14.65,Tan
wound_main-0621.jpg,23.4,Tan
wound_main-0622.jpg,13.6,Tan
wound_main-0623.jpg,40.33,Intermediate
wound_main-0624.jpg,0.01,Brown
wound_main-0625.jpg,-38.08,Dark
wound_main-0626.jpg,-2.54,Brown
wound_main-0627.jpg,-52.74,Dark
wound_main-0628.jpg,-50.52,Dark
wound_main-0629.jpg,-0.74,Brown
wound_main-0630.jpg,-23.58,Brown
wound_main-0631.jpg,14.92,Tan
wound_main-0632.jpg,20.03,Tan
wound_main-0633.jpg,56.21,Very Light
wound_main-0634.jpg,29.64,Intermediate
wound_main-0635.jpg,-16.3,Brown
wound_main-0636.jpg,16.97,Tan
wound_main-0637.jpg,45.14,Light
wound_main-0638.jpg,38.53,Intermediate
wound_main-0639.jpg,-14.79,Brown
wound_main-0640.jpg,-83.02,Dark
wound_main-0641.jpg,-81.74,Dark
wound_main-0642.jpg,53.35,Light
wound_main-0643.jpg,54.54,Light
wound_main-0644.jpg,-71.79,Dark
wound_main-0645.jpg,73.52,Very Light
wound_main-0646.jpg,-8.19,Brown
wound_main-0647.jpg,-34.02,Dark
wound_main-0648.jpg,-76.66,Dark
wound_main-0649.jpg,-43.35,Dark
wound_main-0650.jpg,-43.18,Dark
wound_main-0651.jpg,-70.19,Dark
wound_main-0652.jpg,-15.78,Brown
wound_main-0653.jpg,36.41,Intermediate
wound_main-0654.jpg,63.65,Very Light
wound_main-0655.jpg,2.8,Brown
wound_main-0656.jpg,86.47,Very Light
wound_main-0657.jpg,-72.53,Dark
wound_main-0658.jpg,73.33,Very Light
wound_main-0659.jpg,-20.03,Brown
wound_main-0660.jpg,80.43,Very Light
wound_main-0661.jpg,-43.36,Dark
wound_main-0662.jpg,-4.62,Brown
wound_main-0663.jpg,-58.19,Dark
wound_main-0664.jpg,42.23,Light
wound_main-0665.jpg,54.42,Light
wound_main-0666.jpg,69.6,Very Light
wound_main-0667.jpg,25.24,Tan
wound_main-0668.jpg,49.24,Light
wound_main-0669.jpg,72.41,Very Light
wound_main-0670.jpg,42.61,Light
wound_main-0671.jpg,-18.43,Brown
wound_main-0672.jpg,25.71,Tan
wound_main-0673.jpg,0.53,Brown
wound_main-0674.jpg,7.2,Brown
wound_main-0675.jpg,31.28,Intermediate
wound_main-0676.jpg,48.04,Light
